id,date,start_time,away_team,home_team,v1_away,v1_home,v2_away,v2_home,v5_away,v5_home,v6_away,v6_home,v6_pre_away,v6_pre_home,v8_winner,v8_confidence,v8_pre_away,,sl_away_pred,sl_home_pred,away_result,home_result,moneyline_favorite_team,total_line,runline_favorite_team,runline_value,v1_success,v1_runline_success,v1_over_under_success,v1_away_diff,v1_home_diff,v2_success,v2_runline_success,v2_over_under_success,v2_away_diff,v2_home_diff,v5_home_success,v5_runline_success,v5_over_under_success,v5_away_diff,v5_home_diff,v6_home_success,v6_runline_success,v6_over_under_success,v6_away_diff,v6_home_diff,v6_pre_home_success,v6_pre_runline_success,v6_pre_over_under_success,v6_pre_away_diff,v6_pre_home_diff,sl_success,sl_runline_success,sl_over_under_success,sl_away_diff,sl_home_diff,v1_sl_same,v1_sl_success,v5_sl_same,v5_sl_success,v6_sl_same,v6_sl_success,v8_success,v8_pre_success
105,20250628,2025-06-25T23:45:00Z,MIA,ARI,3.92,3.9,5.16,5.73,4.72,5.07,3.83,4.12,,,ARI,97.60,,,4.7,5.4,8,7,ARI,9.5,ARI,-1.5,TRUE,TRUE,FALSE,4.08,3.1,FALSE,TRUE,TRUE,2.84,1.27,FALSE,TRUE,TRUE,3.28,1.93,FALSE,TRUE,FALSE,4.17,2.88,,,,,,FALSE,TRUE,TRUE,3.3,1.6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
106,20250628,2025-06-26T00:10:00Z,PHI,ATL,3.72,3.99,4.58,6.96,5.26,5.61,3.07,4.96,,,ATL,79.30,,,4.5,4.3,1,6,ATL,7.5,ATL,-1.5,TRUE,FALSE,FALSE,-2.72,2.01,TRUE,TRUE,FALSE,-3.58,-0.96,TRUE,FALSE,FALSE,-4.26,0.39,TRUE,TRUE,FALSE,-2.07,1.04,,,,,,FALSE,FALSE,FALSE,-3.5,1.7,,,,,,,TRUE,
107,20250628,2025-06-26T00:40:00Z,CHC,HOU,3.96,3.83,4.58,4.31,3.58,4.78,10.15,4.39,,,HOU,61.30,,,5.3,4.4,12,3,HOU,8.5,CHC,-1.5,TRUE,FALSE,FALSE,8.04,-0.83,TRUE,FALSE,TRUE,7.42,-1.31,FALSE,FALSE,FALSE,8.42,-1.78,TRUE,TRUE,TRUE,1.85,-1.39,,,,,,TRUE,FALSE,TRUE,6.7,-1.4,TRUE,TRUE,,,TRUE,TRUE,FALSE,
108,20250628,2025-06-26T00:10:00Z,WSN,LAA,3.97,3.89,5.36,6.97,4.13,4.34,4.12,6.27,,,LAA,99.80,,,5,4.8,2,8,LAA,8.5,WSN,-1.5,FALSE,TRUE,FALSE,-1.97,4.11,TRUE,TRUE,TRUE,-3.36,1.03,TRUE,TRUE,FALSE,-2.13,3.66,TRUE,TRUE,TRUE,-2.12,1.73,,,,,,FALSE,TRUE,TRUE,-3,3.2,TRUE,FALSE,,,,,TRUE,
1110,20250915,2025-09-15T22:40:00Z,CHC,PIT,3.99,3.81,4.18,5,5.96,4.04,4.8,3.89,4.46,4.38,CHC,99.02,CHC,80.48,4.9,4.3,4,0,CHC,7.5,CHC,-1.5,TRUE,FALSE,FALSE,0.01,-3.81,FALSE,FALSE,FALSE,-0.18,-5,TRUE,TRUE,FALSE,-1.96,-4.04,TRUE,FALSE,FALSE,-0.8,-3.89,TRUE,FALSE,FALSE,-0.46,-4.38,TRUE,FALSE,FALSE,-0.9,-4.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1111,20250915,2025-09-15T22:45:00Z,ATL,WSN,4.21,3.79,5.93,6.22,5.9,5.06,6.11,4.98,5.88,4.89,WSN,95.14,ATL,97.46,4.7,4.9,11,3,ATL,9.5,ATL,-1.5,TRUE,FALSE,FALSE,6.79,-0.79,FALSE,FALSE,TRUE,5.07,-3.22,TRUE,FALSE,TRUE,5.1,-2.06,TRUE,FALSE,TRUE,4.89,-1.98,TRUE,FALSE,TRUE,5.12,-1.89,FALSE,FALSE,TRUE,6.3,-1.9,TRUE,FALSE,,,,,FALSE,TRUE
1112,20250915,2025-09-15T23:35:00Z,TOR,TBR,4.02,3.53,4.7,3.37,5.4,4.72,5.93,3.55,,,TBR,73.37,,,4.7,5.1,2,1,TOR,8.5,TOR,-1.5,TRUE,TRUE,TRUE,-2.02,-2.53,TRUE,TRUE,TRUE,-2.7,-2.37,TRUE,TRUE,FALSE,-3.4,-3.72,TRUE,FALSE,FALSE,-3.93,-2.55,,,,,,FALSE,TRUE,FALSE,-2.7,-4.1,TRUE,FALSE,,,,,FALSE,
1113,20250915,2025-09-15T23:40:00Z,BAL,CHW,4.02,3.68,5.04,2.63,6.06,4.08,4.99,4.37,4.16,3.59,BAL,93.25,BAL,92.21,4.9,4.5,4,1,BAL,8.5,BAL,-1.5,TRUE,FALSE,TRUE,-0.02,-2.68,TRUE,TRUE,TRUE,-1.04,-1.63,TRUE,TRUE,FALSE,-2.06,-3.08,TRUE,FALSE,FALSE,-0.99,-3.37,TRUE,FALSE,TRUE,-0.16,-2.59,TRUE,FALSE,FALSE,-0.9,-3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1114,20250915,2025-09-15T23:40:00Z,NYY,MIN,4.19,3.73,6.31,4.24,6.38,4.22,6.11,4.4,6.96,4.02,NYY,99.81,NYY,99.23,5.5,4.1,0,7,NYY,9.5,NYY,-1.5,FALSE,TRUE,TRUE,-4.19,3.27,FALSE,FALSE,FALSE,-6.31,2.76,FALSE,FALSE,FALSE,-6.38,2.78,FALSE,FALSE,FALSE,-6.11,2.6,FALSE,FALSE,FALSE,-6.96,2.98,FALSE,TRUE,FALSE,-5.5,2.9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1115,20250915,2025-09-15T23:45:00Z,CIN,STL,4.03,3.74,6.12,4.39,4.29,4.39,3.9,4.04,4.51,3.95,CIN,99.53,CIN,67.74,4.6,4.4,11,6,CIN,8.5,CIN,-1.5,TRUE,FALSE,FALSE,6.97,2.26,TRUE,TRUE,TRUE,4.88,1.61,FALSE,FALSE,TRUE,6.71,1.61,FALSE,FALSE,FALSE,7.1,1.96,TRUE,FALSE,FALSE,6.49,2.05,TRUE,FALSE,TRUE,6.4,1.6,TRUE,TRUE,,,,,TRUE,TRUE
1116,20250915,2025-09-16T00:10:00Z,TEX,HOU,3.82,3.9,3.95,5.51,3.7,5.6,3.64,5.15,4.48,5.07,HOU,97.76,HOU,98.62,4.3,4.2,3,6,HOU,8.5,HOU,-1.5,TRUE,FALSE,FALSE,-0.82,2.1,TRUE,TRUE,TRUE,-0.95,0.49,TRUE,TRUE,TRUE,-0.7,0.4,TRUE,TRUE,TRUE,-0.64,0.85,TRUE,FALSE,TRUE,-1.48,0.93,FALSE,FALSE,FALSE,-1.3,1.8,,,,,,,TRUE,TRUE
1117,20250915,2025-09-16T01:40:00Z,SFG,ARI,3.81,3.85,4.82,5.61,3.16,4.71,4.86,5.75,,,ARI,94.99,,,4.9,5,1,8,ARI,9.5,ARI,-1.5,TRUE,FALSE,TRUE,-2.81,4.15,TRUE,FALSE,FALSE,-3.82,2.39,TRUE,TRUE,TRUE,-2.16,3.29,TRUE,FALSE,FALSE,-3.86,2.25,,,,,,TRUE,FALSE,FALSE,-3.9,3,,,TRUE,TRUE,TRUE,TRUE,TRUE,
1118,20250915,2025-09-16T02:10:00Z,PHI,LAD,4,3.73,4.28,3.15,5.48,3.85,3.49,4.28,,,LAD,88.34,,,4.8,4.7,6,5,LAD,8.5,PHI,-1.5,TRUE,TRUE,FALSE,2,1.27,TRUE,TRUE,FALSE,1.72,1.85,TRUE,FALSE,TRUE,0.52,1.15,FALSE,TRUE,FALSE,2.51,0.72,,,,,,TRUE,TRUE,TRUE,1.2,0.3,TRUE,TRUE,TRUE,TRUE,,,FALSE,
1119,20250916,2025-09-16T17:05:00Z,ATL,WSN,4.07,3.78,6.25,2.47,6.33,3.42,5.57,3.66,5.52,3.47,ATL,90.31,ATL,86.90,5.1,4.5,6,3,ATL,8.5,ATL,-1.5,TRUE,FALSE,FALSE,1.93,-0.78,TRUE,TRUE,TRUE,-0.25,0.53,TRUE,TRUE,TRUE,-0.33,-0.42,TRUE,TRUE,TRUE,0.43,-0.66,TRUE,TRUE,TRUE,0.48,-0.47,TRUE,FALSE,TRUE,0.9,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1120,20250916,2025-09-16T22:40:00Z,CHC,PIT,3.59,3.73,2.76,2.7,5.09,3.04,2.64,2.12,3.05,2.47,PIT,83.34,CHC,79.79,4.7,4.1,4,1,PIT,6.5,PIT,-1.5,FALSE,TRUE,FALSE,0.41,-2.73,TRUE,TRUE,TRUE,1.24,-1.7,TRUE,TRUE,FALSE,-1.09,-2.04,TRUE,TRUE,TRUE,1.36,-1.12,TRUE,TRUE,TRUE,0.95,-1.47,TRUE,TRUE,FALSE,-0.7,-3.1,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1121,20250916,2025-09-16T22:40:00Z,CLE,DET,3.8,3.77,4.32,3.9,3.71,4.4,4.57,4.73,5.02,5.01,DET,53.36,CLE,75.24,4.1,4.6,7,5,DET,8.5,DET,-1.5,TRUE,TRUE,FALSE,3.2,1.23,TRUE,TRUE,FALSE,2.68,1.1,FALSE,TRUE,FALSE,3.29,0.6,FALSE,TRUE,TRUE,2.43,0.27,TRUE,TRUE,TRUE,1.98,-0.01,FALSE,TRUE,TRUE,2.9,0.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1122,20250916,2025-09-16T22:45:00Z,ATL,WSN,3.95,3.55,5.9,3.33,5.5,3.25,4.71,3.5,5.49,2.86,ATL,92.07,ATL,98.51,4.6,4,5,0,ATL,6.5,ATL,-1.5,TRUE,FALSE,FALSE,1.05,-3.55,TRUE,TRUE,FALSE,-0.9,-3.33,TRUE,TRUE,FALSE,-0.5,-3.25,TRUE,FALSE,FALSE,0.29,-3.5,TRUE,TRUE,FALSE,-0.49,-2.86,TRUE,FALSE,FALSE,0.4,-4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1123,20250916,2025-09-16T22:45:00Z,ATH,BOS,3.55,3.94,2.69,5.27,5.2,5.28,5.25,4.59,5.23,4.58,BOS,77.33,BOS,95.96,5.5,5.4,2,1,BOS,8.5,BOS,-1.5,FALSE,TRUE,TRUE,-1.55,-2.94,FALSE,FALSE,TRUE,-0.69,-4.27,FALSE,TRUE,FALSE,-3.2,-4.28,TRUE,TRUE,FALSE,-3.25,-3.59,TRUE,TRUE,FALSE,-3.23,-3.58,TRUE,TRUE,FALSE,-3.5,-4.4,,,,,TRUE,TRUE,FALSE,FALSE
1124,20250916,2025-09-16T23:10:00Z,SDP,NYM,3.96,3.77,5.69,5.45,5.14,5.84,4.57,5.33,4,3.65,NYM,99.85,NYM,92.66,4.6,4.8,3,8,NYM,7.5,SDP,-1.5,FALSE,TRUE,TRUE,-0.96,4.23,FALSE,TRUE,TRUE,-2.69,2.55,TRUE,TRUE,TRUE,-2.14,2.16,TRUE,TRUE,TRUE,-1.57,2.67,FALSE,TRUE,TRUE,-1,4.35,TRUE,TRUE,TRUE,-1.6,3.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1125,20250916,2025-09-16T23:35:00Z,TOR,TBR,3.84,3.83,4.34,4.37,5.85,4.04,5.37,4.08,4.12,3.91,TOR,87.82,TBR,91.05,4.5,4.6,6,5,TOR,8.5,TOR,-1.5,TRUE,TRUE,FALSE,2.16,1.17,FALSE,TRUE,TRUE,1.66,0.63,TRUE,FALSE,TRUE,0.15,0.96,TRUE,TRUE,TRUE,0.63,0.92,TRUE,TRUE,FALSE,1.88,1.09,FALSE,TRUE,TRUE,1.5,0.4,TRUE,FALSE,,,,,TRUE,FALSE
1126,20250916,2025-09-16T23:40:00Z,LAA,MIL,3.79,4.2,3.68,6.02,4.19,6.15,3.97,7.67,3.24,6.64,MIL,97.67,MIL,89.27,3.9,5.1,2,9,MIL,8.5,MIL,-1.5,TRUE,FALSE,FALSE,-1.79,4.8,TRUE,TRUE,TRUE,-1.68,2.98,TRUE,TRUE,TRUE,-2.19,2.85,TRUE,TRUE,TRUE,-1.97,1.33,TRUE,TRUE,TRUE,-1.24,2.36,TRUE,FALSE,TRUE,-1.9,3.9,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1127,20250916,2025-09-16T23:40:00Z,BAL,CHW,3.91,3.93,5.04,6.28,4.76,5.37,4.93,3.87,4.12,3.99,CHW,98.24,BAL,86.66,4.8,4.7,8,7,CHW,7.5,BAL,-1.5,FALSE,TRUE,TRUE,4.09,3.07,FALSE,TRUE,TRUE,2.96,0.72,FALSE,TRUE,TRUE,3.24,1.63,TRUE,TRUE,TRUE,3.07,3.13,TRUE,TRUE,TRUE,3.88,3.01,TRUE,TRUE,TRUE,3.2,2.3,,,,,TRUE,TRUE,FALSE,TRUE
1128,20250916,2025-09-16T23:40:00Z,NYY,MIN,3.91,3.77,5.71,4.65,6.83,4.83,6.9,5.16,7.44,4.28,NYY,99.29,NYY,96.17,5.7,4.7,10,9,NYY,8.5,NYY,-1.5,TRUE,TRUE,FALSE,6.09,5.23,TRUE,TRUE,TRUE,4.29,4.35,TRUE,FALSE,TRUE,3.17,4.17,TRUE,FALSE,TRUE,3.1,3.84,TRUE,FALSE,TRUE,2.56,4.72,TRUE,TRUE,TRUE,4.3,4.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1129,20250916,2025-09-16T23:40:00Z,SEA,KCR,3.87,3.67,4.44,4.73,5.23,5.19,3.9,4.86,3.59,4.51,KCR,61.66,SEA,86.36,4.5,3.6,12,5,SEA,8.5,SEA,-1.5,TRUE,FALSE,FALSE,8.13,1.33,FALSE,FALSE,TRUE,7.56,0.27,TRUE,FALSE,TRUE,6.77,-0.19,FALSE,FALSE,TRUE,8.1,0.14,FALSE,FALSE,FALSE,8.41,0.49,TRUE,FALSE,FALSE,7.5,1.4,TRUE,TRUE,TRUE,TRUE,,,FALSE,TRUE
1130,20250916,2025-09-16T23:45:00Z,CIN,STL,3.85,3.76,3.99,3.45,4.41,3.56,4.94,3.25,4.9,2.98,STL,90.40,CIN,84.47,4.9,4.6,0,3,CIN,7.5,CIN,-1.5,FALSE,TRUE,FALSE,-3.85,-0.76,FALSE,TRUE,TRUE,-3.99,-0.45,FALSE,TRUE,FALSE,-4.41,-0.56,FALSE,FALSE,FALSE,-4.94,-0.25,FALSE,FALSE,FALSE,-4.9,0.02,FALSE,TRUE,FALSE,-4.9,-1.6,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1131,20250916,2025-09-17T00:10:00Z,TEX,HOU,3.55,3.75,2.86,3.46,4.97,6.93,2.45,3.85,2.97,4.3,TEX,81.96,HOU,97.66,4.3,4.8,5,6,TEX,7.5,TEX,-1.5,TRUE,TRUE,FALSE,1.45,2.25,TRUE,TRUE,FALSE,2.14,2.54,TRUE,TRUE,TRUE,0.03,-0.93,TRUE,TRUE,FALSE,2.55,2.15,TRUE,TRUE,FALSE,2.03,1.7,TRUE,TRUE,TRUE,0.7,1.2,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1132,20250916,2025-09-17T00:40:00Z,MIA,COL,3.9,3.74,5.07,4.41,4.72,3.96,5.17,3.96,4.32,4.6,MIA,98.14,MIA,87.52,6,5.1,6,5,MIA,10.5,MIA,-1.5,TRUE,TRUE,FALSE,2.1,1.26,TRUE,TRUE,FALSE,0.93,0.59,TRUE,TRUE,FALSE,1.28,1.04,TRUE,TRUE,FALSE,0.83,1.04,FALSE,TRUE,FALSE,1.68,0.4,TRUE,TRUE,TRUE,0,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1133,20250916,2025-09-17T01:40:00Z,SFG,ARI,3.94,3.84,4.76,6.2,4.87,5.08,5.52,6.44,3.17,6.49,ARI,58.19,SFG,81.45,4.4,5,5,6,ARI,9.5,ARI,-1.5,FALSE,TRUE,FALSE,1.06,2.16,TRUE,TRUE,TRUE,0.24,-0.2,TRUE,TRUE,TRUE,0.13,0.92,TRUE,TRUE,TRUE,-0.52,-0.44,TRUE,FALSE,TRUE,1.83,-0.49,TRUE,TRUE,FALSE,0.6,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1134,20250916,2025-09-17T02:10:00Z,PHI,LAD,3.74,3.69,4.52,3.06,5.59,5.14,3.75,4.24,4.97,4.33,LAD,52.70,LAD,90.91,4.9,4.7,9,6,LAD,7.5,LAD,-1.5,TRUE,TRUE,FALSE,5.26,2.31,TRUE,TRUE,TRUE,4.48,2.94,TRUE,TRUE,TRUE,3.41,0.86,FALSE,TRUE,TRUE,5.25,1.76,TRUE,TRUE,TRUE,4.03,1.67,TRUE,TRUE,TRUE,4.1,1.3,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE
1135,20250917,2025-09-17T16:35:00Z,CHC,PIT,4.03,3.75,4.56,4.34,4.92,3.61,4.6,3.49,3.78,3.42,PIT,78.47,CHC,82.41,5,4.1,8,4,CHC,7.5,CHC,-1.5,TRUE,FALSE,TRUE,3.97,0.25,TRUE,FALSE,TRUE,3.44,-0.34,TRUE,FALSE,TRUE,3.08,0.39,TRUE,FALSE,TRUE,3.4,0.51,TRUE,FALSE,FALSE,4.22,0.58,TRUE,FALSE,TRUE,3,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1136,20250917,2025-09-17T17:15:00Z,CIN,STL,4.04,3.73,6.17,5.08,4.53,3.77,3.7,4.23,5.47,4.42,CIN,93.83,CIN,80.27,4.8,4.5,6,2,CIN,8.5,CIN,-1.5,TRUE,FALSE,TRUE,1.96,-1.73,TRUE,FALSE,FALSE,-0.17,-3.08,TRUE,FALSE,TRUE,1.47,-1.77,FALSE,FALSE,TRUE,2.3,-2.23,TRUE,FALSE,FALSE,0.53,-2.42,TRUE,FALSE,FALSE,1.2,-2.5,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE
1137,20250917,2025-09-17T18:10:00Z,BAL,CHW,4.01,3.41,4.64,3.02,4.93,3.72,3.48,3.23,3.92,2.33,CHW,95.64,BAL,91.84,4.8,4.6,3,1,BAL,8.5,BAL,-1.5,TRUE,FALSE,TRUE,-1.01,-2.41,TRUE,TRUE,TRUE,-1.64,-2.02,TRUE,FALSE,FALSE,-1.93,-2.72,TRUE,FALSE,TRUE,-0.48,-2.23,TRUE,TRUE,TRUE,-0.92,-1.33,TRUE,FALSE,FALSE,-1.8,-3.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1138,20250917,2025-09-17T19:40:00Z,SFG,ARI,3.82,3.88,4.74,4.34,2.94,4.84,5.1,4.92,5.23,4.72,SFG,59.45,SFG,55.17,4.9,5.1,5,1,ARI,8.5,SFG,-1.5,FALSE,FALSE,TRUE,1.18,-2.88,TRUE,FALSE,FALSE,0.26,-3.34,FALSE,FALSE,TRUE,2.06,-3.84,TRUE,FALSE,FALSE,-0.1,-3.92,TRUE,FALSE,FALSE,-0.23,-3.72,FALSE,FALSE,FALSE,0.1,-4.1,,,TRUE,FALSE,,,TRUE,TRUE
1139,20250917,2025-09-17T20:05:00Z,ATL,WSN,3.98,3.71,6.55,3.66,6.01,4.18,6.36,4.32,5.3,3.97,ATL,98.42,ATL,98.83,5,4.8,9,4,ATL,8.5,ATL,-1.5,TRUE,FALSE,FALSE,5.02,0.29,TRUE,TRUE,TRUE,2.45,0.34,TRUE,TRUE,TRUE,2.99,-0.18,TRUE,TRUE,TRUE,2.64,-0.32,TRUE,FALSE,TRUE,3.7,0.03,TRUE,FALSE,TRUE,4,-0.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1140,20250917,2025-09-17T22:40:00Z,CLE,DET,3.87,3.77,5.04,3.56,4.17,4.82,5.11,3.46,5.37,3.95,CLE,85.99,CLE,94.93,4.1,4.6,4,0,DET,7.5,DET,-1.5,TRUE,TRUE,FALSE,0.13,-3.77,TRUE,TRUE,FALSE,-1.04,-3.56,FALSE,TRUE,FALSE,-0.17,-4.82,TRUE,TRUE,FALSE,-1.11,-3.46,TRUE,TRUE,FALSE,-1.37,-3.95,FALSE,TRUE,FALSE,-0.1,-4.6,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE
1141,20250917,2025-09-17T22:45:00Z,ATH,BOS,3.89,4.23,3.69,5.61,8.72,4.91,4.18,5.18,5,5.17,BOS,99.53,BOS,99.10,5.1,5.8,4,5,BOS,9.5,BOS,-1.5,TRUE,TRUE,TRUE,0.11,0.77,TRUE,FALSE,TRUE,0.31,-0.61,FALSE,TRUE,FALSE,-4.72,0.09,TRUE,TRUE,TRUE,-0.18,-0.18,TRUE,TRUE,FALSE,-1,-0.17,TRUE,TRUE,FALSE,-1.1,-0.8,,,,,TRUE,TRUE,TRUE,TRUE
1142,20250917,2025-09-17T23:05:00Z,TOR,TBR,3.83,3.66,3.18,3.47,5.57,3.97,4.57,3.78,3.72,4.06,TBR,84.54,TBR,89.60,5.2,4.5,1,2,TOR,7.5,TOR,-1.5,FALSE,TRUE,TRUE,-2.83,-1.66,TRUE,TRUE,TRUE,-2.18,-1.47,FALSE,FALSE,FALSE,-4.57,-1.97,FALSE,TRUE,FALSE,-3.57,-1.78,TRUE,TRUE,FALSE,-2.72,-2.06,FALSE,TRUE,FALSE,-4.2,-2.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1143,20250917,2025-09-17T23:10:00Z,SDP,NYM,3.88,3.7,4.64,3.16,5.13,7.25,4.95,3.62,4.25,3.79,SDP,99.25,NYM,70.69,3.9,4.6,7,4,NYM,7.5,NYM,-1.5,TRUE,TRUE,TRUE,3.12,0.3,TRUE,TRUE,TRUE,2.36,0.84,FALSE,FALSE,TRUE,1.87,-3.25,TRUE,TRUE,TRUE,2.05,0.38,TRUE,TRUE,TRUE,2.75,0.21,FALSE,TRUE,TRUE,3.1,-0.6,TRUE,FALSE,TRUE,FALSE,,,TRUE,FALSE
1144,20250917,2025-09-17T23:40:00Z,LAA,MIL,3.62,3.78,4.09,5.08,4.34,5.8,4.35,4.99,4.93,4.57,MIL,89.98,MIL,94.65,3.7,5,2,9,MIL,7.5,MIL,-1.5,TRUE,FALSE,FALSE,-1.62,5.22,TRUE,FALSE,TRUE,-2.09,3.92,TRUE,FALSE,TRUE,-2.34,3.2,TRUE,FALSE,TRUE,-2.35,4.01,FALSE,FALSE,TRUE,-2.93,4.43,TRUE,FALSE,TRUE,-1.7,4,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1145,20250917,2025-09-17T23:40:00Z,NYY,MIN,4.02,4,6.22,4.64,8.48,4.14,6.7,3.64,5.48,2.74,NYY,99.86,NYY,92.13,5.8,4.8,10,5,NYY,9.5,NYY,-1.5,TRUE,FALSE,FALSE,5.98,1,TRUE,TRUE,TRUE,3.78,0.36,TRUE,TRUE,TRUE,1.52,0.86,TRUE,TRUE,TRUE,3.3,1.36,TRUE,TRUE,FALSE,4.52,2.26,TRUE,FALSE,TRUE,4.2,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1146,20250917,2025-09-17T23:40:00Z,SEA,KCR,3.78,3.98,4.66,4.67,5.06,5.18,6.38,5.51,7.06,4.93,SEA,89.59,SEA,97.34,4.8,3.8,5,7,KCR,8.5,SEA,-1.5,TRUE,TRUE,FALSE,1.22,3.02,TRUE,TRUE,TRUE,0.34,2.33,TRUE,TRUE,TRUE,-0.06,1.82,FALSE,TRUE,TRUE,-1.38,1.49,FALSE,FALSE,TRUE,-2.06,2.07,FALSE,TRUE,TRUE,0.2,3.2,,,,,TRUE,FALSE,FALSE,FALSE
1147,20250917,2025-09-18T00:10:00Z,TEX,HOU,3.99,3.63,4.18,3.13,3.98,5.83,3.94,3.95,4.54,3.62,TEX,50.49,HOU,98.96,4.5,4.3,2,5,TEX,7.5,TEX,-1.5,FALSE,TRUE,FALSE,-1.99,1.37,FALSE,TRUE,TRUE,-2.18,1.87,TRUE,TRUE,FALSE,-1.98,-0.83,TRUE,TRUE,FALSE,-1.94,1.05,FALSE,TRUE,FALSE,-2.54,1.38,FALSE,TRUE,FALSE,-2.5,0.7,TRUE,FALSE,,,,,FALSE,TRUE
1148,20250917,2025-09-18T00:40:00Z,MIA,COL,4.31,3.71,7.58,4.34,6,4.29,5.84,2.91,5.72,2.99,MIA,90.88,MIA,86.47,6.3,4.9,8,4,MIA,10.5,MIA,-1.5,TRUE,FALSE,FALSE,3.69,0.29,TRUE,TRUE,TRUE,0.42,-0.34,TRUE,TRUE,FALSE,2,-0.29,TRUE,TRUE,FALSE,2.16,1.09,TRUE,TRUE,FALSE,2.28,1.01,TRUE,FALSE,TRUE,1.7,-0.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1149,20250917,2025-09-18T17:10:00Z,PHI,LAD,3.75,3.68,3.4,4.36,4.68,4.67,4.69,4.62,,,LAD,98.87,,,4.7,5,0,5,LAD,7.5,LAD,-1.5,FALSE,FALSE,TRUE,-3.75,1.32,TRUE,FALSE,FALSE,-3.4,0.64,FALSE,FALSE,FALSE,-4.68,0.33,FALSE,FALSE,FALSE,-4.69,0.38,,,,,,TRUE,FALSE,FALSE,-4.7,0,TRUE,TRUE,,,,,TRUE,
1150,20250918,2025-09-18T17:35:00Z,CLE,DET,3.51,3.79,3.08,4.63,4.29,4.84,3.46,4.49,3.51,4.29,DET,89.16,CLE,87.55,3.7,4.4,3,1,DET,7.5,DET,-1.5,FALSE,TRUE,TRUE,-0.51,-2.79,FALSE,FALSE,FALSE,-0.08,-3.63,FALSE,TRUE,FALSE,-1.29,-3.84,FALSE,TRUE,FALSE,-0.46,-3.49,FALSE,TRUE,FALSE,-0.51,-3.29,FALSE,TRUE,FALSE,-0.7,-3.4,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1151,20250918,2025-09-18T18:10:00Z,SDP,NYM,3.83,3.92,4.72,4.09,5.9,5.4,5.55,5.92,5.39,4.5,NYM,98.77,NYM,83.79,5.2,5,1,6,NYM,9.5,NYM,-1.5,TRUE,FALSE,TRUE,-2.83,2.08,FALSE,FALSE,TRUE,-3.72,1.91,FALSE,FALSE,FALSE,-4.9,0.6,TRUE,FALSE,FALSE,-4.55,0.08,FALSE,FALSE,FALSE,-4.39,1.5,FALSE,FALSE,FALSE,-4.2,1,,,TRUE,FALSE,,,TRUE,TRUE
1152,20250918,2025-09-18T19:10:00Z,TOR,TBR,3.87,3.76,5.1,4.07,5.81,3.41,5.23,4.74,5.03,3.96,TBR,92.13,TBR,90.13,4.4,4.7,0,4,TOR,7.5,TOR,-1.5,FALSE,TRUE,FALSE,-3.87,0.24,FALSE,TRUE,FALSE,-5.1,-0.07,FALSE,FALSE,FALSE,-5.81,0.59,FALSE,TRUE,FALSE,-5.23,-0.74,FALSE,TRUE,FALSE,-5.03,0.04,TRUE,TRUE,FALSE,-4.4,-0.7,TRUE,TRUE,,,,,TRUE,TRUE
