id,date,start_time,away_team,home_team,sl_away_pred,sl_home_pred,gdo_away_pred,gdo_home_pred,gdo_v4_favorite,gdo_v4_confidence,away_result,home_result,moneyline_favorite_team,total_line,runline_favorite_team,runline_value,underdog_runline_odds,favorite_runline_odds,over_total_line_odds,under_total_line_odds,underdog_moneyline_odds,favorite_moneyline_odds
30401,20260110,12:00,LAF,NAVY,66,75,61,70,NAVY,82.1,50,76,NAVY,144.5,NAVY,-9.5,-112,-108,-108,-112,320,-410
30402,20260110,12:00,DEN,SDAK,83,82,82,86,SDAK,71.3,72,82,DEN,172.5,DEN,-1.5,-115,-105,-115,-105,-108,-112
30403,20260110,12:00,NDSU,NEOM,81,75,74,73,NDSU,57.9,78,76,NDSU,147.5,NDSU,-5.5,-115,-105,-110,-110,180,-218
30404,20260110,12:00,BUFF,OHIO,75,79,76,79,OHIO,65.3,80,91,OHIO,153.5,OHIO,-5.5,-115,-105,-115,-105,170,-205
30405,20260110,12:00,HARV,CLMB,72,80,74,69,HARV,52.4,79,54,CLMB,145.5,CLMB,-7.5,-118,-102,-110,-110,240,-298
30406,20260110,12:00,BRWN,PENN,68,75,66,72,PENN,66.3,73,81,PENN,143.5,PENN,-3.5,-112,-108,-115,-105,136,-162
30407,20260110,12:00,CHSU,STNH,69,79,64,73,STNH,66.9,82,85,STNH,136.5,STNH,-4.5,-110,-110,-105,-115,160,-192
30408,20260110,12:00,UMLW,BING,74,71,72,67,BING,54.3,73,68,UMLW,148.5,UMLW,-5.5,-118,-102,-105,-115,154,-185
30409,20260110,12:00,MNE,NJIT,66,65,66,67,MNE,54.0,74,70,NJIT,129.5,NJIT,-1.5,-110,-110,-115,-105,100,-120
30410,20260110,12:00,BRY,ALBNY,69,72,63,69,ALBNY,84.1,46,71,ALBNY,138.5,ALBNY,-2.5,-110,-110,-112,-108,114,-135
30411,20260110,12:00,WMRY,DREXL,72,78,68,73,DREXL,71.7,58,64,WMRY,149.5,WMRY,-3.5,-115,-105,-115,-105,136,-162
30412,20260110,12:00,MONM,HOF,71,72,65,73,HOF,65.4,64,67,HOF,138.5,HOF,-8.5,100,-120,-110,-110,340,-450
30413,20260110,12:00,WOF,MER,73,81,80,83,MER,58.1,97,109,MER,153.5,MER,-5.5,-112,-108,-110,-110,180,-218
30414,20260110,12:00,VMI,FUR,66,82,61,78,FUR,93.5,48,69,FUR,149.5,FUR,-13.5,-108,-112,-110,-110,750,-1200
30415,20260110,12:00,SMU,DUKE,74,87,68,84,DUKE,95.4,75,82,DUKE,158.5,DUKE,-12.5,-108,-112,-110,-110,700,-1100
30416,20260110,12:00,TOWS,NEAS,66,74,75,74,TOWS,75.2,87,78,TOWS,142.5,TOWS,-1.5,-105,-115,-110,-110,114,-135
30417,20260110,12:00,UGA,SCAR,82,78,81,71,UGA,80.0,75,70,UGA,163.5,UGA,-3.5,-105,-115,-110,-110,150,-180
30418,20260110,12:00,YALE,PRIN,77,71,74,67,YALE,52.2,60,76,YALE,141.5,YALE,-8.5,-115,-105,-112,-108,280,-350
30419,20260110,12:15,STAN,UVA,68,81,62,76,UVA,78.0,55,70,UVA,143.5,UVA,-11.5,-110,-110,-110,-110,500,-700
30420,20260110,12:30,UNCA,RADF,74,79,76,77,RADF,62.1,91,72,RADF,151.5,RADF,-4.5,-102,-118,-112,-108,160,-192
30421,20260110,12:30,NOVA,MARQ,77,71,74,72,NOVA,50.4,76,73,NOVA,145.5,NOVA,-4.5,-112,-108,-110,-110,185,-225
30422,20260110,13:00,ACU,TXARL,65,74,65,73,TXARL,66.1,72,82,TXARL,130.5,TXARL,-2.5,-102,-118,-115,-105,130,-155
30423,20260110,13:00,DEL,LT,67,69,64,71,LT,60.8,68,70,LT,122.5,LT,-6.5,-115,-105,-112,-108,-285,230
30424,20260110,13:00,KENT,CMU,79,74,79,73,KENT,61.0,85,87,KENT,154.5,KENT,-9.5,-108,-112,-115,-105,360,-470
30425,20260110,13:00,ULM,USM,69,82,67,79,USM,90.5,60,70,USM,157.5,USM,-15.5,-118,-102,-112,-108,800,-1350
30426,20260110,13:00,WEGA,JAC,70,77,66,73,JAC,84.2,43,75,JAC,141.5,JAC,-1.5,-118,-102,-108,-112,-108,-112
30427,20260110,13:00,LOYIL,GW,67,82,70,82,GW,82.2,66,101,GW,154.5,GW,-14.5,-105,-115,-115,-105,850,-1450
30428,20260110,13:00,TXST,ARST,71,81,71,80,ARST,80.0,82,83,ARST,155.5,ARST,-11.5,-112,-108,-115,-105,525,-750
30429,20260110,13:00,USF,TLSA,78,84,81,83,TLSA,54.8,93,78,TLSA,164.5,TLSA,-3.5,-115,-105,-112,-108,130,-155
30430,20260110,13:00,KSU,ASU,80,78,80,83,ASU,64.1,84,87,ASU,170.5,ASU,-1.5,-115,-105,-108,-112,100,-120
30431,20260110,13:00,PRES,LONG,71,73,72,75,LONG,67.4,70,77,LONG,139.5,LONG,-3.5,-105,-115,-115,-105,136,-162
30432,20260110,13:00,UNM,AFA,80,61,85,61,UNM,99.9,91,49,UNM,133.5,UNM,-18.5,-110,-110,-115,-105,1300,-2800
30433,20260110,13:30,BALL,UMASS,68,78,66,77,UMASS,86.8,71,79,UMASS,148.5,UMASS,-11.5,-115,-105,-108,-112,475,-650
30434,20260110,13:30,OKLA,TAMU,81,85,73,85,TAMU,78.3,76,83,TAMU,165.5,TAMU,-5.5,-110,-110,-110,-110,195,-238
30435,20260110,13:30,LIB,SHSU,81,75,76,71,LIB,63.1,82,74,LIB,154.5,LIB,-1.5,-110,-110,-108,-112,100,-120
30436,20260110,13:30,SEMO,MORE,74,71,72,73,SEMO,63.8,69,71,SEMO,145.5,SEMO,-4.5,-108,-112,-110,-110,-154,-185
30437,20260110,14:00,UCA,EKY,72,81,75,77,UCA,53.1,75,79,UCA,156.5,UCA,-2.5,-102,-228,-112,-108,120,-142
30438,20260110,14:00,UTU,UVSU,69,80,70,86,UVSU,92.8,76,92,UVSU,149.5,UVSU,-11.5,-108,-112,-108,-112,550,-800
30439,20260110,14:00,WKU,UTEP,74,73,70,67,WKU,60.4,68,56,WKU,147.5,WKU,-3.5,-112,-108,-115,-105,136,-162
30440,20260110,14:00,ARIZ,TCU,82,72,86,74,ARIZ,80.3,86,73,ARIZ,154.5,ARIZ,-7.5,-108,-112,-110,-110,285,-360
30441,20260110,14:00,ODU,JMU,69,80,72,77,JMU,79.9,69,70,JMU,147.5,JMU,-6.5,-108,-112,-112,-108,205,-250
30442,20260110,14:00,VALP,MURR,68,83,75,81,MURR,56.5,79,92,MURR,150.5,MURR,-11.5,-115,-105,-112,-108,500,-700
30443,20260110,14:00,OKST,ISU,71,90,69,87,ISU,91.2,71,83,ISU,164.5,ISU,-18.5,-112,-108,-112,-108,1300,-2800
30444,20260110,14:00,STLOU,LASAL,86,65,82,68,STLOU,91.4,84,72,STLOU,152.5,STLOU,-15.5,-112,-108,-115,-105,950,-1650
30445,20260110,14:00,JKST,ALST,67,81,80,77,JKST,51.6,75,64,ALST,152.5,ALST,-6.5,-105,-115,-110,-110,240,-298
30446,20260110,14:00,HC,AMER,67,78,64,75,AMER,57.8,84,73,AMER,136.5,AMER,-8.5,-112,-108,-115,-105,320,-410
30447,20260110,14:00,PROV,XAV,77,81,81,86,XAV,74.0,84,97,PROV,166.5,PROV,-1.5,-105,-115,-112,-108,-105,-115
30448,20260110,14:00,SFU,LIU,67,81,66,75,LIU,68.5,63,67,LIU,148.5,LIU,-15.5,-108,-112,-112,-108,800,-1350
30449,20260110,14:00,CAL,VT,73,81,73,74,VT,55.5,75,78,VT,146.5,VT,-5.5,-108,-112,-115,-105,185,-225
30450,20260110,14:00,UNCG,ETNST,67,82,68,80,ETNST,91.0,60,86,ETNST,149.5,ETNST,-12.5,-105,-115,-112,-108,650,-1000
30451,20260110,14:00,MRSH,GAST,75,70,78,73,MRSH,56.6,73,81,MRSH,150.5,MRSH,-4.5,-102,-118,-115,-105,170,-205
30452,20260110,14:00,LIPS,FGCU,78,80,75,73,LIPS,61.0,84,77,LIPS,158.5,LIPS,-1.5,-122,102,-108,-112,-115,-105
30453,20260110,14:30,HOW,UMES,71,67,69,67,HOW,60.5,57,69,HOW,128.5,HOW,-2.5,-110,-110,-105,-115,120,-142
30454,20260110,14:30,NORF,DSU,70,67,72,66,NORF,69.1,66,64,NORF,129.5,NORF,-5.5,-110,-110,-115,-105,190,-235
30455,20260110,14:30,TXACC,NWST,72,69,70,68,TXACC,55.8,78,79,TXACC,135.5,TXACC,-4.5,-115,-105,-105,-115,142,-170
30456,20260110,14:30,TNTC,WIU,72,70,68,67,TNTC,55.0,59,54,TNTC,142.5,TNTC,-3.5,-112,-108,-110,-110,136,-162
30457,20260110,14:30,UALR,Linden,71,72,78,77,UALR,76.9,82,74,Linden,147.5,Linden,-5.5,-109,-112,-115,-105,190,-230
30458,20260110,14:30,TNST,EIU,75,67,75,70,TNST,72.8,70,74,TNST,142.5,TNST,-4.5,-112,-108,-115,-105,160,-192
30459,20260110,14:30,SAM,CHAT,76,81,74,75,CHAT,64.1,79,88,CHAT,146.5,CHAT,-1.5,-125,-105,-115,-105,-105,-115
30460,20260110,14:50,SCST,MORG,71,79,73,75,MORG,52.9,67,72,MORG,148.5,MORG,-3.5,-110,-110,-112,-108,136,-162
30461,20260110,15:00,WSU,STMCA,67,80,67,78,STMCA,90.4,82,88,STMCA,141.5,STMCA,-15.5,-110,-110,-110,-110,1100,-2100
30462,20260110,15:00,LUMD,BUCK,67,76,71,76,BUCK,58.7,67,70,BUCK,143.5,BUCK,-6.5,-118,-102,-108,-112,195,-235
30463,20260110,15:00,HAMP,COC,63,82,66,75,COC,89.4,70,74,COC,143.5,COC,-9.5,-112,-108,-110,-110,350,-455
30464,20260110,15:00,UCD,CP,77,80,81,79,UCD,54.8,78,84,UCD,166.5,UCD,-1.5,-110,-110,-105,-115,110,-130
30465,20260110,15:00,SELA,MCNS,63,80,60,78,MCNS,98.1,61,73,MCNS,138.5,MCNS,-16.5,-108,-112,-110,-110,900,-1600
30466,20260110,15:00,SAC,PRST,65,80,67,78,PRST,91.0,69,96,PRST,158.5,PRST,-10.5,-120,100,-108,-112,380,-500
30467,20260110,15:00,MTST,IDHO,76,74,76,75,IDHO,61.9,89,92,IDHO,144.5,IDHO,-1.5,-118,-102,-108,-112,-110,-110
30468,20260110,15:00,UIC,ILST,66,82,66,74,ILST,57.5,63,59,ILST,141.5,ILST,-11.5,-112,-108,-115,-105,600,-900
30469,20260110,15:00,FIU,MOST,68,76,72,78,MOST,87.2,71,79,MOST,151.5,MOST,-2.5,-112,-108,-108,-112,130,-155
30470,20260110,15:00,TULN,UTSA,75,70,76,69,TULN,94.3,85,52,TULN,146.5,TULN,-6.5,-102,-118,-110,-110,235,-290
30471,20260110,15:00,NCCU,COPP,73,67,70,70,NCCU,64.5,88,77,NCCU,142.5,NCCU,-6.5,-115,-105,-105,-115,195,-235
30472,20260110,15:00,JVST,KSW,71,74,73,76,KSW,74.2,82,88,KSW,149.5,KSW,-5.5,-112,-108,-112,-108,180,-218
30473,20260110,15:00,MONT,EWU,80,78,75,71,MONT,59.9,65,66,MONT,163.5,MONT,-1.5,-112,-108,-105,-115,-105,-115
30474,20260110,15:30,ARPB,TXSO,76,81,75,79,TXSO,66.3,74,66,ARPB,163.5,ARPB,-1.5,-118,-102,-115,-105,-110,-110
30475,20260110,15:30,GRAM,COOK,70,72,72,80,COOK,75.6,65,74,COOK,147.5,COOK,-5.5,-120,100,-112,-108,180,-218
30476,20260110,15:30,ALCN,AAMU,67,74,72,76,AAMU,58.9,64,62,AAMU,142.5,AAMU,-8.5,-118,-102,-108,-112,340,-450
30477,20260110,16:00,CLEM,ND,74,72,77,65,CLEM,74.8,76,61,CLEM,133.5,CLEM,-1.5,-118,-102,-108,-112,120,-142
30478,20260110,16:00,UNI,BRAD,69,74,68,67,BRAD,64.2,69,75,BRAD,129.5,BRAD,-3.5,-108,-112,-108,-112,136,-162
30479,20260110,16:00,BELM,DRKE,78,75,77,76,DRKE,55.7,78,76,BELM,151.5,BELM,-6.5,-105,-115,-105,-115,225,-278
30480,20260110,16:00,MVSU,PVAM,63,85,72,77,PVAM,72.5,69,70,PVAM,153.5,PVAM,-18.5,-112,-108,-105,-115,1300,-2800
30481,20260110,16:00,HCU,SFA,63,76,62,74,SFA,85.4,67,85,SFA,138.5,SFA,-13.5,-110,-110,-105,-115,800,-1350
30482,20260110,16:00,NICH,UNO,76,72,79,77,NICH,68.1,90,77,UNO,153.5,UNO,-1.5,-115,-105,-110,-10,-108,-112
30483,20260110,16:00,TRGV,ETAM,76,68,72,68,TRGV,74.3,69,77,TRGV,143.5,TRGV,-3.5,-118,-102,-115,-105,150,-180
30484,20260110,16:00,MIZZ,MISS,77,78,71,72,MISS,68.2,69,76,MISS,142.5,MISS,-1.5,-112,-108,-115,-105,105,-125
30485,20260110,16:00,WAKE,UNC,71,82,71,84,UNC,80.5,84,87,UNC,152.5,UNC,-10.5,-115,-105,-105,-115,455,-625
30486,20260110,16:00,ARK,AUB,79,86,75,84,AUB,84.8,73,95,AUB,171.5,AUB,-1.5,-122,102,-112,-108,102,-122
30487,20260110,16:00,UNCW,STON,78,63,72,71,UNCW,66.6,75,71,UNCW,132.5,UNCW,-8.5,-105,-115,-112,-108,320,-410
30488,20260110,16:15,SH,GTWN,69,73,69,71,GTWN,66.5,76,67,SH,137.5,SH,-2.5,-115,-105,-110,-110,130,-155
30489,20260110,17:00,CSUB,LBS,70,75,73,77,LBS,67.4,75,81,LBS,147.5,LBS,-5.5,-112,-108,-110,-110,205,-250
30490,20260110,17:00,TTU,COLO,82,78,82,70,TTU,79.5,73,71,TTU,159.5,TTU,-5.5,-105,-115,-112,-108,205,-250
30491,20260110,17:00,CASTN,CASTF,84,78,81,79,CASTN,77.3,79,86,CASTF,174.5,CASTF,-1.5,-115,-105,-105,-115,-102,-118
30492,20260110,17:00,IW,LAM,70,74,65,74,LAM,72.7,51,63,LAM,139.5,LAM,-1.5,-112,-108,-110,-110,-102,-118
30493,20260110,17:00,USD,PAC,70,79,73,79,PAC,68.4,70,77,PAC,147.5,PAC,-7.5,-108,-112,-105,-115,270,-340
30494,20260110,17:00,SOU,FAMU,76,72,71,70,FAMU,57.2,59,67,SOU,153.5,SOU,-3.5,-110,-110,-108,-112,130,-155
30495,20260110,17:00,CAMP,ELON,71,84,79,81,ELON,64.2,82,83,ELON,160.5,ELON,-3.5,105,-115,-108,-112,150,-180
30496,20260110,18:00,MTSU,NMSU,71,73,67,70,MTSU,58.1,59,55,NMSU,142.5,NMSU,-3.5,-110,-110,-115,-105,145,-175
30497,20260110,18:00,WEB,UNCO,74,86,77,83,UNCO,81.0,76,71,UNCO,162.5,UNCO,-5.5,-102,-118,-115,-105,205,-250
30498,20260110,18:00,UCSD,CARIV,86,68,76,72,UCSD,58.3,69,66,UCSD,149.5,UCSD,-9.5,-105,-115,-108,-112,360,-475
30499,20260110,18:00,UND,MOKC,72,75,80,72,UND,53.6,81,79,MOKC,147.5,MOKC,-1.5,-115,-105,-115,-105,105,-125
30500,20260110,18:00,SJSU,GCU,68,78,60,75,GCU,93.6,58,76,GCU,140.5,GCU,-16.5,-108,-112,-115,-105,900,-1600
30501,20260110,18:00,UMD,UCLA,69,80,65,75,UCLA,83.0,55,67,UCLA,146.5,UCLA,-11.5,-105,-115,-115,-105,600,-900
30502,20260110,18:00,ORST,PORT,77,74,71,73,PORT,54.7,76,82,PORT,143.5,PORT,-1.5,-118,-102,-112,-108,102,-122
30503,20260110,18:00,SF,PEPP,77,66,78,66,SF,83.5,80,60,SF,138.5,SF,-8.5,-105,-115,-112,-108,320,-410
30504,20260110,18:00,STMN,ORAL,87,69,81,68,STMN,87.4,82,71,STMN,149.5,STMN,-8.5,-108,-112,-108,-112,320,-410
30505,20260110,18:00,TEX,BAMA,81,92,76,86,BAMA,69.4,92,88,BAMA,176.5,BAMA,-12.5,-115,-105,-115,-105,650,-1000
30506,20260110,18:00,IDST,NAU,74,73,75,70,IDST,65.9,81,79,IDST,140.5,IDST,-4.5,-110,-110,-108,-112,170,-205
30507,20260110,18:00,SUU,CABP,63,79,66,78,CABP,77.0,55,58,CABP,147.5,CABP,-14.5,-108,-112,-112,-108,900,-1600
30508,20260110,18:30,MSST,UK,74,84,70,80,UK,87.0,68,92,UK,153.5,UK,-11.5,-108,-112,-108,-112,550,-800
30509,20260110,18:30,UTM,SOIN,74,68,69,63,UTM,66.6,73,56,UTM,136.5,UTM,-5.5,-115,-105,-105,-115,205,-250
30510,20260110,19:00,USU,BSU,79,71,75,71,BSU,69.4,93,68,USU,147.5,USU,-1.5,-118,-102,-115,-105,-102,-118
30511,20260110,20:00,LOYMR,SC,70,83,68,85,SC,89.2,72,103,SC,151.5,SC,-11.5,-105,-115,-108,-112,550,-800
30512,20260110,20:00,WYO,NEV,73,76,64,72,NEV,92.1,83,92,NEV,143.5,NEV,-5.5,-118,-102,-110,-110,200,-245
30513,20260110,20:10,BYU,UTAH,86,74,86,78,BYU,79.5,89,84,BYU,165.5,BYU,-13.5,-112,-108,-105,-115,800,-1350
30514,20260110,21:10,FRES,SDSU,65,81,62,78,SDSU,95.8,52,71,SDSU,143.5,SDSU,-14.5,-105,-115,-112,-108,950,-1650
30515,20260110,21:59,UCI,HAW,69,73,75,69,UCI,74.8,66,67,HAW,137.5,HAW,-5.5,-112,-108,-105,-115,205,-250
30516,20260111,10:00,SJPA,RICH,72,79,75,70,SJPA,67.5,67,65,RICH,152.5,RICH,-8.5,-105,-115,-108,-112,330,-425
30517,20260111,10:00,ILL,IOWA,76,80,74,70,ILL,79.6,75,69,IOWA,143.5,IOWA,-1.5,-15,-105,-115,-105,-102,-118
30518,20260111,11:00,CANI,IONA,65,78,61,73,IONA,88.4,48,74,IONA,143.5,IONA,-11.5,-110,-110,-108,-112,575,-850
30519,20260111,11:00,MEM,FAU,73,79,74,75,MEM,57.5,78,89,FAU,151.5,FAU,-1.5,100,-120,-110,-110,110,-130
30520,20260111,11:00,CLEV,DET,74,77,81,80,DET,53.6,84,94,DET,159.5,DET,-7.5,-115,-105,-108,-112,270,-340
30521,20260111,12:00,PFW,RMU,74,81,74,75,RMU,63.3,79,74,RMU,146.5,RMU,-5.5,-118,-102,-118,-112,170,-205
30522,20260111,12:00,MRST,RDER,76,57,73,65,MRST,89.3,71,49,MRST,131.5,MRST,-10.5,-105,-115,-108,-112,455,-625
30523,20260111,12:00,NIAG,MANH,71,77,67,70,MANH,57.6,70,79,MANH,143.5,MANH,-6.5,-102,-118,-110,-110,245,-305
30524,20260111,12:00,SIEN,MTSTM,69,68,70,71,SIEN,77.5,67,50,SIEN,140.5,SIEN,-3.5,-118,-102,-110,-110,142,-170
30525,20260111,12:00,CHAR,RICE,73,70,72,70,RICE,55.4,74,73,CHAR,140.5,CHAR,-1.5,-120,100,-110,-110,-110,-110
30526,20260111,12:00,UAB,ECU,78,70,79,74,UAB,52.4,87,85,UAB,147.5,UAB,-8.5,-110,-110,-112,-108,295,-375
30527,20260111,12:00,MACK,STPE,63,69,65,64,MACK,56.6,63,76,STPE,132.5,STPE,-2.5,-112,-108,-105,-115,124,-148
30528,20260111,12:00,QPAC,SHU,76,75,78,74,QPAC,70.0,70,60,QPAC,152.5,QPAC,-5.5,-110,-110,-108,-112,190,-230
30529,20260111,12:00,NKU,UWGB,79,73,77,75,NKU,59.9,78,80,NKU,144.5,NKU,-2.5,-102,-118,-112,-108,124,-148
30530,20260111,13:00,WRIG,OAKD,81,80,81,78,WRIG,55.6,94,84,OAKD,159.5,OAKD,-4.5,-105,-115,-112,-108,160,-192
30531,20260111,13:00,IUI,UWM,75,86,74,83,UWM,80.9,83,95,UWM,166.5,UWM,-9.5,-108,-112,-110,-110,440,-600
30532,20260111,13:00,UNT,WCHST,66,71,67,70,WCHST,55.5,67,78,WCHST,129.5,WCHST,-6.5,-108,-112,-115,-105,230,-285
30533,20260111,15:00,CIN,UCF,70,80,73,76,CIN,56.2,72,73,UCF,151.5,UCF,-3.5,-110,-110,-110,-110,136,-162
30534,20260111,15:00,NW,RUTG,77,69,72,69,RUTG,58.9,75,77,NW,144.5,NW,-4.5,-110,-110,-105,-115,170,-205
30535,20260111,16:00,OSU,WASH,79,77,74,72,OSU,52.7,74,81,WASH,153.5,WASH,-2.5,-122,102,-115,-105,110,-130
30536,20260112,16:00,NCCU,MORG,72,77,73,75,MORG,55.0,89,78,NCCU,146.5,NCCU,-1.5,-115,-105,-112,-108,-105,-115
30537,20260112,17:00,DSU,HOW,65,74,65,73,HOW,79.0,58,84,HOW,131.5,HOW,-9.5,102,-122,-110,-110,455,-625
30538,20260112,17:00,GRAM,FAMU,73,68,68,76,FAMU,76.1,84,91,GRAM,142.5,GRAM,-2.5,-110,-110,-115,-105,120,-142
30539,20260112,17:00,ARPB,PVAM,78,84,79,74,ARPB,67.9,61,73,PVAM,167.5,PVAM,-2.5,-105,-115,-105,-115,124,-148
30540,20260112,17:00,SOU,COOK,71,75,75,80,COOK,66.9,77,73,COOK,151.5,COOK,-2.5,-102,-118,-105,-115,120,-142
30541,20260112,17:00,UMES,NORF,63,72,70,73,NORF,78.0,74,70,NORF,132.5,NORF,-5.5,-108,-112,-112,-108,205,-250
30542,20260112,17:00,SCST,COPP,73,68,73,72,SCST,61.4,74,72,COPP,144.5,COPP,-1.5,-115,-105,-112,-108,-108,-112
30543,20260112,17:00,HCU,LAM,65,75,64,74,LAM,65.7,56,64,LAM,134.5,LAM,-7.5,-115,-105,-110,-110,270,-340
30544,20260112,17:00,NAVY,AMER,71,72,63,68,AMER,66.3,51,65,NAVY,139.5,NAVY,-1.5,-112,-108,-108,-112,-105,-115
30545,20260112,17:00,IW,SFA,67,77,64,74,SFA,76.9,46,56,SFA,138.5,SFA,-7.5,-102,-118,-105,-115,310,-395
30546,20260112,17:00,UNO,SELA,68,75,73,74,UNO,53.1,79,76,SELA,142.5,SELA,-1.5,-105,-115,-112,-108,110,-130
30547,20260112,17:00,ALCN,ALST,67,79,77,78,ALST,63.2,66,81,ALST,151.5,ALST,-7.5,-112,-108,-108,-112,270,-340
30548,20260112,17:30,TXACC,ETAM,72,68,70,66,TXACC,76.5,61,50,TXACC,139.5,TXACC,-5.5,-110,-110,-115,-105,164,-198
30549,20260112,17:30,TRGV,NWST,75,72,70,71,TRGV,56.8,63,64,TRGV,145.5,TRGV,-2.5,-102,-118,-108,-112,124,-148
30550,20260112,17:30,NICH,MCNS,68,81,67,84,MCNS,95.8,68,94,MCNS,147,MCNS,-14.5,-118,-102,-112,-108,950,-1650
30551,20260112,18:00,MVSU,TXSO,63,79,63,79,TXSO,99.7,51,84,TXSO,144.5,TXSO,-14.5,-112,-108,-110,-110,850,-1450
30552,20260112,18:00,JKST,AAMU,67,75,77,76,AAMU,59.8,91,100,AAMU,142.5,AAMU,-6.5,-118,-102,-110,-110,210,-258
30553,20260113,16:30,NIU,EMU,65,80,64,75,EMU,75.0,59,77,EMU,138.5,EMU,-9.5,-110,-110,-115,-105,455,-625
30554,20260113,16:30,KENT,BUFF,79,80,80,74,KENT,75.9,87,81,KENT,163.5,KENT,-1.5,-112,-108,-115,-105,102,-122
30555,20260113,16:30,NOVA,PROV,79,78,79,77,NOVA,55.4,88,82,NOVA,158.5,NOVA,-2.5,-118,-102,-110,-110,114,-135
30556,20260113,16:30,MARQ,SJU,68,81,70,84,SJU,90.3,68,92,SJU,155.5,SJU,-13.5,-102,-118,-110,-110,850,-1450
30557,20260113,17:00,WIS,MINN,76,73,74,70,WIS,66.8,78,75,WIS,144.5,WIS,-1.5,-108,-118,-110,-110,110,-130
30558,20260113,17:00,TAMU,TENN,74,82,74,80,TENN,72.1,82,87,TENN,158.5,TENN,-8.5,-105,-115,-112,-108,350,-455
30559,20260113,17:00,UVA,LOU,74,78,71,78,LOU,70.5,79,70,LOU,154.5,LOU,-3.5,-110,-110,-112,-108,140,-166
30560,20260113,17:00,UMASS,WMU,78,76,78,77,UMASS,53.7,85,82,UMASS,161.5,UMASS,-2.5,-110,-110,-105,-115,124,-148
30561,20260113,17:00,OHIO,TOL,75,82,77,84,TOL,70.3,85,101,TOL,159.5,TOL,-2.5,-105,-115,-108,-112,124,-148
30562,20260113,17:00,UIC,UNI,64,76,63,66,UNI,65.3,69,61,UNI,127.5,UNI,-7.5,-108,-112,-105,-115,270,-340
30563,20260113,17:00,BALL,AKR,66,91,66,86,AKR,89.3,77,87,AKR,155.5,AKR,-20.5,-105,-115,-110,-110,1600,-4000
30564,20260113,17:00,CMU,M-OH,69,88,71,87,M-OH,98.4,61,100,M-OH,154.5,M-OH,-17.5,-115,-105,-115,-105,1100,-2100
30565,20260113,17:00,GMU,LOYIL,74,66,76,66,GMU,77.8,82,74,GMU,140.5,GMU,-9.5,-118,-102,-110,-110,360,-470
30566,20260113,17:00,DAY,DUQ,76,78,75,70,DAY,77.7,71,65,DAY,152.5,DAY,-4.5,-112,-108,-110,-110,160,-192
30567,20260113,17:00,MIA,ND,77,76,75,74,MIA,52.3,81,69,MIA,144.5,MIA,-3.5,-108,-112,-105,-115,140,-166
30568,20260113,17:00,IND,MSU,71,76,68,75,MSU,77.3,60,81,MSU,142.5,MSU,-7.5,-115,-105,-110,-110,230,-285
30569,20260113,17:00,BC,CLEM,64,79,58,75,CLEM,92.2,50,74,CLEM,134.5,CLEM,-16.5,-108,-112,-112,-108,1300,-2800
30570,20260113,17:30,VALP,BELM,67,83,69,78,BELM,81.5,74,78,BELM,148.5,BELM,-10.5,100,-120,-110,-110,500,-700
30571,20260113,18:00,CONN,SH,76,63,70,65,CONN,67.6,69,64,CONN,130.5,CONN,-5.5,-108,-112,-115,-105,210,-258
30572,20260113,18:00,BRAD,EVAN,79,63,76,73,BRAD,72.5,94,90,BRAD,143.5,BRAD,-6.5,-108,-112,-108,-112,245,-305
30573,20260113,18:30,WIU,EIU,65,70,62,72,EIU,80.1,55,57,EIU,130.5,EIU,-7.5,-115,-105,-110,-110,270,-340
30574,20260113,18:30,WVU,HOU,63,76,57,74,HOU,93.6,48,77,HOU,128.5,HOU,-13.5,-112,-108,-112,-108,750,-1200
30575,20260113,19:00,BAMA,MSST,87,83,86,77,BAMA,72.3,97,82,BAMA,172.5,BAMA,-5.5,-108,-112,-108,-112,210,-258
30576,20260113,19:00,ISU,KU,77,73,67,74,KU,77.5,63,84,ISU,148.5,ISU,-3.5,-105,-115,-112,-108,150,-180
30577,20260113,19:00,ORE,NEB,69,81,61,76,NEB,89.8,55,90,NEB,145.5,NEB,-10.5,-108,-112,-108,-112,490,-675
30578,20260113,19:00,FLA,OKLA,79,80,83,72,FLA,88.3,96,79,FLA,156.5,FLA,-5.5,-110,-110,-108,-112,180,-218
30579,20260113,19:00,CSU,FRES,80,69,71,66,CSU,50.0,69,79,CSU,138.5,CSU,-4.5,-105,-115,-112,-108,170,-205
30580,20260113,19:00,BAY,OKST,82,79,80,82,BAY,56.7,94,79,BAY,167.5,BAY,-1.5,-108,-112,-110,-110,110,-130
30581,20260113,19:00,GCU,UNM,69,79,68,77,UNM,87.3,64,87,GCU,143.5,GCU,-7.5,-112,-108,-112,-108,230,-285
30582,20260113,19:00,GTWN,CREIG,69,82,69,76,CREIG,61.5,83,86,CREIG,148.5,CREIG,-9.5,-120,-100,-110,-110,390,-520
30583,20260113,19:00,FSU,SYR,73,79,76,77,SYR,63.0,86,94,SYR,159.5,SYR,-8.5,-115,-105,-108,-112,330,-425
30584,20260113,20:00,AFA,SJSU,65,75,63,71,SJSU,76.9,62,70,SJSU,134.5,SJSU,-8.5,-102,-118,-105,-115,360,-470
30585,20260113,20:30,UMD,USC,73,79,65,75,USC,72.8,71,88,USC,149.5,USC,-9.5,-115,-105,-108,-112,360,-470
